Occupant Config,,,Crash Config,Sensor accuracy: adaptive system,,,,Non-adaptive system,,Seatbelt Component
89.6,1628,167.3333333,50,0.166085002,0.249127502,0.169737275,0.254605913,0.191057265,0.286585898,CLL
89.6,1628,167.3333333,56,0.255263736,0.382895604,0.25431138,0.38146707,0.281434804,0.422152206,CLL
89.6,1628,175,40,0.008894861,0.013342291,0.016099274,0.024148911,0.024197519,0.036296278,CLL
89.6,1628,175,50,0.078565836,0.117848754,0.078124523,0.117186785,0.047867163,0.071800744,CLL
89.6,1628,175,56,0.120381852,0.180572778,0.126171449,0.189257173,0.110879473,0.166319209,CLL
89.6,1628,181.5,40,0.032848835,0.049273252,0.035767257,0.053650886,0.035674989,0.053512484,CLL
89.6,1628,181.5,50,0.057685714,0.086528572,0.051152133,0.076728199,0.057493612,0.086240419,CLL
89.6,1628,181.5,56,0.117752993,0.17662949,0.115218336,0.172827504,0.121485278,0.182227917,CLL
89.6,1628,188,40,0.021803498,0.032705247,0.012201369,0.018302053,0.005612016,0.008418024,CLL
89.6,1628,188,50,0.021567261,0.032350892,0.022931689,0.034397534,0.01461729,0.021925934,CLL
89.6,1628,188,56,0.089803949,0.134705923,0.089909587,0.13486438,0.085010824,0.127516236,CLL
89.6,1722,167.3333333,40,0.08970625,0.134559375,0.113700676,0.170551013,0.103238795,0.154858193,CLL
89.6,1722,167.3333333,50,0.14615782,0.219236731,0.144400503,0.216600755,0.205330017,0.307995025,CLL
89.6,1722,167.3333333,56,0.360713999,0.541070999,0.429049251,0.643573877,0.30863913,0.462958696,CLL
89.6,1722,175,40,0.012666444,0.018999666,0.014457593,0.021686389,0.030513167,0.045769751,CLL
89.6,1722,175,50,0.089958245,0.134937368,0.083855515,0.125783272,0.049696036,0.074544054,CLL
89.6,1722,175,56,0.133497804,0.200246705,0.129620561,0.194430841,0.18637159,0.279557384,CLL
89.6,1722,181.5,40,0.023528695,0.035293043,0.030653477,0.045980215,0.036537468,0.054806203,CLL
89.6,1722,181.5,50,0.05019725,0.075295875,0.053744386,0.080616579,0.063656793,0.09548519,CLL
89.6,1722,181.5,56,0.15551563,0.233273446,0.15208024,0.22812036,0.212175837,0.318263756,CLL
89.6,1722,188,40,0.013675272,0.020512909,0.01324743,0.019871145,0.007805347,0.011708021,CLL
89.6,1722,188,50,0.003627658,0.005441487,0.008143544,0.012215316,0.023995286,0.035992929,CLL
89.6,1722,188,56,0.073795654,0.110693481,0.077862838,0.116794257,0.082880408,0.124320611,CLL
89.6,1816,167.3333333,40,0.10464019,0.156960284,0.134349051,0.201523577,0.11834495,0.177517425,CLL
89.6,1816,167.3333333,50,0.15848637,0.237729555,0.161359047,0.242038571,0.224620925,0.336931388,CLL
89.6,1816,167.3333333,56,0.551222796,0.826834194,0.602758168,0.904137252,0.308482463,0.462723695,CLL
89.6,1816,175,40,0.055247068,0.082870603,0.066400588,0.099600881,0.034585893,0.05187884,CLL
89.6,1816,175,50,0.107407046,0.16111057,0.107225321,0.160837981,0.08482545,0.127238175,CLL
89.6,1816,175,56,0.563280298,0.844920447,0.595593319,0.893389978,0.184160623,0.276240934,CLL
89.6,1816,181.5,40,0.027763903,0.041645855,0.031501234,0.04725185,0.037409484,0.056114227,CLL
89.6,1816,181.5,50,0.060509834,0.090764751,0.063948333,0.0959225,0.074387444,0.111581166,CLL
89.6,1816,181.5,56,0.32020655,0.480309824,0.499428358,0.749142537,0.246330401,0.369495601,CLL
89.6,1816,188,40,0.006998539,0.010497808,0.007102311,0.010653466,0.012563407,0.018845111,CLL
89.6,1816,188,50,0.017194976,0.025792463,0.020982394,0.031473591,0.029295088,0.043942632,CLL
89.6,1816,188,56,0.0957949,0.14369235,0.290972721,0.436459081,0.135967821,0.203951731,CLL
101.2,1440,175,40,0.010861516,0.016292274,0.011591196,0.017386794,0.023417413,0.03512612,CLL
101.2,1440,175,50,0.034093517,0.051140276,0.035528999,0.053293499,0.058511768,0.087767651,CLL
101.2,1440,175,56,0.05618857,0.084282855,0.063777837,0.095666755,0.132847282,0.199270922,CLL
101.2,1534,175,40,0.016103118,0.024154677,0.015708506,0.023562759,0.023738086,0.035607129,CLL
101.2,1534,175,50,0.07527445,0.112911675,0.075773776,0.113660663,0.072687579,0.109031368,CLL
101.2,1534,175,56,0.44231285,0.663469276,0.678409643,1.017614465,0.155593557,0.233390336,CLL
101.2,1628,175,40,0.018241179,0.027361769,0.023203236,0.034804854,0.028672457,0.043008685,CLL
101.2,1628,175,50,0.053719422,0.080579133,0.054685019,0.082027529,0.075327677,0.112991516,CLL
101.2,1628,175,56,0.188372075,0.282558112,0.18820078,0.28230117,0.170368604,0.255552905,CLL
101.2,1628,181.5,40,0.042308629,0.063462943,0.048007548,0.072011322,0.041718006,0.062577009,CLL
101.2,1628,181.5,50,0.068677229,0.103015843,0.056563974,0.084845961,0.068508229,0.102762343,CLL
101.2,1628,181.5,56,0.120632239,0.180948359,0.160720504,0.241080756,0.154974273,0.23246141,CLL
101.2,1628,188,40,0.002938271,0.004407406,0.003781617,0.005672425,0.004418612,0.006627917,CLL
101.2,1628,188,50,0.024630634,0.036945952,0.026850658,0.040275987,0.030800808,0.046201211,CLL
101.2,1628,188,56,0.083089598,0.124634398,0.083085984,0.124628976,0.127773532,0.191660297,CLL
101.2,1722,175,40,0.030422183,0.045633275,0.033474183,0.050211275,0.035982063,0.053973095,CLL
101.2,1722,175,50,0.086568148,0.129852222,0.081189237,0.121783855,0.210060548,0.315090822,CLL
101.2,1722,175,56,0.197545782,0.296318674,0.180850988,0.271276482,0.29241379,0.438620685,CLL
101.2,1722,181.5,40,0.048591197,0.072886795,0.056058526,0.084087789,0.042479515,0.063719273,CLL
101.2,1722,181.5,50,0.068900513,0.10335077,0.070109505,0.105164257,0.111156887,0.166735331,CLL
101.2,1722,181.5,56,0.161891334,0.242837001,0.158796649,0.238194973,0.338385849,0.507578774,CLL
101.2,1722,188,40,0.016750097,0.025125146,0.014297247,0.02144587,0.007022262,0.010533392,CLL
101.2,1722,188,50,0.038690914,0.058036372,0.040162019,0.060243028,0.063019292,0.094528939,CLL
101.2,1722,188,56,0.106105536,0.159158304,0.108627053,0.16294058,0.295752785,0.443629178,CLL
101.2,1816,175,40,0.050737698,0.076106546,0.051756219,0.077634328,0.048964293,0.073446439,CLL
101.2,1816,175,50,0.144373205,0.216559808,0.116600165,0.174900247,0.27274034,0.409110509,CLL
101.2,1816,175,56,0.222505714,0.333758571,0.220598734,0.330898102,0.545096012,0.817644018,CLL
101.2,1816,181.5,40,0.032523513,0.048785269,0.03400749,0.051011235,0.043322086,0.06498313,CLL
101.2,1816,181.5,50,0.083204322,0.124806483,0.082860409,0.124290614,0.15947814,0.23921721,CLL
101.2,1816,181.5,56,0.164006612,0.246009918,0.15230819,0.228462285,0.43543326,0.65314989,CLL
101.2,1816,188,40,0.009211004,0.013816506,0.009214997,0.013822496,0.013638556,0.020457834,CLL
101.2,1816,188,50,0.057819373,0.086729059,0.273929243,0.410893865,0.098533533,0.147800299,CLL
101.2,1816,188,56,0.100408834,0.150613251,0.097310215,0.145965322,0.316051332,0.474076998,CLL
49,1440,152,40,0.007869542,0.011804312,0.012264848,0.018397272,0.011641681,0.017462522,CLL
49,1440,152,50,0.017500997,0.026251495,0.015114963,0.022672445,0.017093299,0.025639949,CLL
49,1440,152,56,0.045555511,0.068333266,0.045540265,0.068310398,0.090827084,0.136240626,CLL
49,1440,159.6666667,40,0.007007539,0.010511309,0.009806514,0.014709771,0.022164583,0.033246875,CLL
49,1440,159.6666667,50,0.043922484,0.065883726,0.043221831,0.064832747,0.035201967,0.05280295,CLL
49,1440,159.6666667,56,0.05556658,0.08334987,0.057750371,0.086625557,0.129948463,0.194922695,CLL
49,1534,152,40,0.005854249,0.008781374,0.005140543,0.007710814,0.011475384,0.017213076,CLL
49,1534,152,50,0.063059342,0.094589013,0.085311609,0.127967413,0.016767875,0.025151813,CLL
49,1534,152,56,0.026524571,0.039786857,0.025198322,0.037797483,0.075667401,0.113501102,CLL
49,1534,159.6666667,40,0.007018626,0.010527939,0.007262409,0.010893613,0.023304164,0.034956247,CLL
49,1534,159.6666667,50,0.03698647,0.055479705,0.039228439,0.058842659,0.051230341,0.076845511,CLL
49,1534,159.6666667,56,0.218044029,0.327066044,0.247781552,0.371672328,0.152791256,0.229186884,CLL
49,1628,152,40,0.005543888,0.008315831,0.01343739,0.020156085,0.015538216,0.023307323,CLL
49,1628,152,50,0.017789721,0.026684582,0.01661247,0.024918705,0.023908892,0.035863338,CLL
49,1628,152,56,0.088602236,0.132903354,0.084516458,0.126774686,0.126501603,0.189752405,CLL
49,1628,159.6666667,40,0.006782889,0.010174334,0.006926179,0.010389268,0.024488926,0.036733389,CLL
49,1628,159.6666667,50,0.045441508,0.068162262,0.046767175,0.070150763,0.075798024,0.113697036,CLL
49,1628,159.6666667,56,0.124773164,0.187159746,0.128156567,0.19223485,0.165540479,0.248310718,CLL
49,1722,152,40,0.03662056,0.054930839,0.037424053,0.05613608,0.023273051,0.034909576,CLL
49,1722,152,50,0.075563694,0.113345542,0.090272448,0.135408672,0.081718684,0.122578026,CLL
49,1722,152,56,0.137367784,0.206051677,0.135105111,0.202657666,0.217421253,0.32613188,CLL
49,1722,159.6666667,40,0.016642034,0.024963051,0.017467916,0.026201874,0.025618374,0.038427562,CLL
49,1722,159.6666667,50,0.05211013,0.078165195,0.095414023,0.143121035,0.114586662,0.171879993,CLL
49,1722,159.6666667,56,0.13166516,0.19749774,0.136850889,0.205276333,0.224010007,0.336015011,CLL
49,1816,152,40,0.078188146,0.117282219,0.074432625,0.111648938,0.064447552,0.096671328,CLL
49,1816,152,50,0.204742445,0.307113668,0.210114088,0.315171132,0.177887577,0.266831366,CLL
49,1816,152,56,0.311954003,0.467931005,0.3105502,0.4658253,0.323289522,0.484934284,CLL
49,1816,159.6666667,40,0.013896048,0.020844072,0.015916884,0.023875326,0.026829541,0.040244311,CLL
49,1816,159.6666667,50,0.160726676,0.241090015,0.172251797,0.258377695,0.161888863,0.242833294,CLL
49,1816,159.6666667,56,0.20135594,0.30203391,0.215314426,0.322971639,0.27212768,0.40819152,CLL
58.66666667,1440,152,40,0.00593406,0.008901089,0.006940424,0.010410637,0.011903405,0.017855108,CLL
58.66666667,1440,152,50,0.024943888,0.037415832,0.026149511,0.039224267,0.018223803,0.027335704,CLL
58.66666667,1440,152,56,0.039980043,0.059970065,0.047509194,0.071263792,0.071113903,0.106670854,CLL
58.66666667,1440,159.6666667,40,0.013368845,0.020053267,0.015839636,0.023759454,0.026951551,0.040427327,CLL
58.66666667,1440,159.6666667,50,0.044135463,0.066203194,0.038395243,0.057592865,0.069010724,0.103516087,CLL
58.66666667,1440,159.6666667,56,0.099525893,0.14928884,0.104262996,0.156394493,0.16957753,0.254366294,CLL
58.66666667,1440,167.3333333,40,0.009098351,0.013647527,0.009138048,0.013707072,0.026073396,0.039110094,CLL
58.66666667,1440,167.3333333,50,0.042565167,0.06384775,0.045888782,0.068833172,0.06095467,0.091432005,CLL
58.66666667,1440,167.3333333,56,0.075461467,0.1131922,0.079537879,0.119306818,0.129607291,0.194410937,CLL
58.66666667,1440,175,40,0.00223428,0.00335142,0.003093481,0.004640222,0.012641966,0.01896295,CLL
58.66666667,1440,175,50,0.010169089,0.015253633,0.010715306,0.016072959,0.018412352,0.027618527,CLL
58.66666667,1440,175,56,0.026134908,0.039202361,0.029282651,0.043923977,0.052101499,0.078152249,CLL
58.66666667,1534,152,40,0.00516963,0.007754445,0.006436169,0.009654254,0.011746407,0.01761961,CLL
58.66666667,1534,152,50,0.024172068,0.036258101,0.026861846,0.04029277,0.016575396,0.024863094,CLL
58.66666667,1534,152,56,0.037866932,0.056800398,0.039295967,0.058943951,0.07366419,0.110496284,CLL
58.66666667,1534,159.6666667,40,0.006890276,0.010335414,0.006747365,0.010121047,0.028116167,0.04217425,CLL
58.66666667,1534,159.6666667,50,0.050509691,0.075764537,0.049730062,0.074595094,0.08980276,0.13470414,CLL
58.66666667,1534,159.6666667,56,0.104627971,0.156941957,0.10417137,0.156257055,0.182605864,0.273908796,CLL
58.66666667,1534,167.3333333,40,0.011852622,0.017778933,0.011838019,0.017757028,0.027367592,0.041051388,CLL
58.66666667,1534,167.3333333,50,0.041389397,0.062084096,0.041537583,0.062306374,0.074720051,0.112080076,CLL
58.66666667,1534,167.3333333,56,0.102447328,0.153670992,0.105618609,0.158427914,0.142709684,0.214064526,CLL
58.66666667,1534,175,40,0.013216615,0.019824922,0.016217113,0.024325669,0.012518287,0.01877743,CLL
58.66666667,1534,175,50,0.024988294,0.03748244,0.029395044,0.044092566,0.019105569,0.028658353,CLL
58.66666667,1534,175,56,0.038782614,0.058173921,0.037803667,0.0567055,0.054492844,0.081739267,CLL
58.66666667,1628,152,40,0.005182505,0.007773757,0.005954385,0.008931577,0.016325593,0.024488389,CLL
58.66666667,1628,152,50,0.029124439,0.043686658,0.028576493,0.04286474,0.024139601,0.036209401,CLL
58.66666667,1628,152,56,0.054232619,0.081348929,0.049571052,0.074356578,0.170293645,0.255440467,CLL
58.66666667,1628,159.6666667,40,0.012654619,0.018981929,0.012725829,0.019088743,0.029277503,0.043916255,CLL
58.66666667,1628,159.6666667,50,0.050573766,0.075860649,0.069576434,0.104364652,0.115753152,0.173629729,CLL
58.66666667,1628,159.6666667,56,0.197289158,0.295933736,0.198141767,0.297212651,0.208370385,0.312555578,CLL
58.66666667,1628,167.3333333,40,0.015072405,0.022608608,0.014964163,0.022446245,0.028676927,0.043015391,CLL
58.66666667,1628,167.3333333,50,0.054257751,0.081386626,0.053690016,0.080535024,0.092082084,0.138123126,CLL
58.66666667,1628,167.3333333,56,0.139062712,0.208594068,0.151561951,0.227342926,0.161287943,0.241931915,CLL
58.66666667,1628,175,40,0.005627096,0.008440644,0.005470693,0.00820604,0.018642962,0.027964443,CLL
58.66666667,1628,175,50,0.036682963,0.055024445,0.037546396,0.056319594,0.029447142,0.044170714,CLL
58.66666667,1628,175,56,0.065903812,0.098855719,0.06490141,0.097352115,0.079580844,0.119371266,CLL
58.66666667,1722,152,40,0.023055971,0.034583956,0.035240233,0.052860349,0.024602175,0.036903262,CLL
58.66666667,1722,152,50,0.009156406,0.013734609,0.010798752,0.016198128,0.076188584,0.114282876,CLL
58.66666667,1722,152,56,0.144552296,0.216828443,0.15044796,0.22567194,0.276410458,0.414615686,CLL
58.66666667,1722,159.6666667,40,0.060493053,0.090739579,0.066432879,0.099649318,0.030464053,0.04569608,CLL
58.66666667,1722,159.6666667,50,0.117560224,0.176340337,0.183508116,0.275262174,0.152970285,0.229455428,CLL
58.66666667,1722,159.6666667,56,0.17151715,0.257275725,0.171430579,0.257145869,0.250895541,0.376343311,CLL
58.66666667,1722,167.3333333,40,0.018959343,0.028439015,0.018265903,0.027398854,0.029968858,0.044953287,CLL
58.66666667,1722,167.3333333,50,0.089037949,0.133556924,0.130166865,0.195250298,0.115313448,0.172970172,CLL
58.66666667,1722,167.3333333,56,0.142159328,0.213238992,0.146467017,0.219700525,0.189527582,0.284291374,CLL
58.66666667,1722,175,40,0.00609386,0.00914079,0.005852878,0.008779317,0.027686954,0.04153043,CLL
58.66666667,1722,175,50,0.016916572,0.025374858,0.012249112,0.018373668,0.048835166,0.07325275,CLL
58.66666667,1722,175,56,0.049285849,0.073928774,0.051180016,0.076770025,0.10954235,0.164313525,CLL
58.66666667,1816,152,40,0.049046576,0.073569864,0.048955083,0.073432624,0.053157102,0.079735653,CLL
58.66666667,1816,152,50,0.164192331,0.246288497,0.140941678,0.211412517,0.195381742,0.293072613,CLL
58.66666667,1816,152,56,0.313602876,0.470404314,0.277925193,0.41688779,0.443441086,0.665161629,CLL
58.66666667,1816,159.6666667,40,0.043796121,0.065694182,0.037257926,0.055886889,0.052164239,0.078246359,CLL
58.66666667,1816,159.6666667,50,0.114846682,0.172270023,0.114862448,0.172293672,0.177034504,0.265551756,CLL
58.66666667,1816,159.6666667,56,0.223686247,0.33552937,0.228001642,0.342002463,0.309525634,0.464288451,CLL
58.66666667,1816,167.3333333,40,0.021436632,0.032154948,0.026368141,0.039552212,0.031629547,0.04744432,CLL
58.66666667,1816,167.3333333,50,0.077467517,0.116201276,0.102397342,0.153596013,0.14747453,0.221211795,CLL
58.66666667,1816,167.3333333,56,0.159256826,0.238885239,0.173554142,0.260331213,0.220920487,0.331380731,CLL
58.66666667,1816,175,40,0.009059548,0.013589323,0.009491086,0.014236629,0.032555461,0.048833191,CLL
58.66666667,1816,175,50,0.026739955,0.040109932,0.062130988,0.093196481,0.069985952,0.104978928,CLL
58.66666667,1816,175,56,0.11283437,0.169251554,0.095348796,0.143023194,0.137142163,0.205713244,CLL
68.33333333,1440,152,40,0.014079154,0.02111873,0.015665293,0.023497939,0.013040662,0.019560993,CLL
68.33333333,1440,152,50,0.036489666,0.054734498,0.037271023,0.055906534,0.034954422,0.052431633,CLL
68.33333333,1440,152,56,0.048835495,0.073253242,0.050739069,0.076108604,0.217860175,0.326790262,CLL
68.33333333,1440,159.6666667,40,0.020425498,0.030638248,0.023144245,0.034716368,0.031737149,0.047605723,CLL
68.33333333,1440,159.6666667,50,0.068581982,0.102872973,0.092526787,0.13879018,0.143662864,0.215494295,CLL
68.33333333,1440,159.6666667,56,0.128323078,0.192484617,0.130593841,0.195890762,0.261363709,0.392045564,CLL
68.33333333,1440,167.3333333,40,0.012583554,0.018875331,0.012635469,0.018953204,0.030930817,0.046396226,CLL
68.33333333,1440,167.3333333,50,0.060294914,0.090442371,0.070046506,0.105069759,0.09548327,0.143224905,CLL
68.33333333,1440,167.3333333,56,0.092962753,0.139444129,0.092638126,0.138957189,0.166611194,0.249916791,CLL
68.33333333,1440,175,40,0.012142599,0.018213898,0.013154924,0.019732386,0.015006781,0.022510171,CLL
68.33333333,1440,175,50,0.010103405,0.015155107,0.00983572,0.01475358,0.024987882,0.037481822,CLL
68.33333333,1440,175,56,0.039541187,0.059311781,0.037930618,0.056895928,0.061481773,0.092222659,CLL
68.33333333,1534,152,40,0.008733273,0.013099909,0.011928797,0.017893195,0.013380766,0.020071149,CLL
68.33333333,1534,152,50,0.034063935,0.051095903,0.034192502,0.051288754,0.10333127,0.154996906,CLL
68.33333333,1534,152,56,0.062387628,0.093581442,0.063510638,0.095265958,0.340423676,0.510635514,CLL
68.33333333,1534,159.6666667,40,0.025225818,0.037838727,0.026372194,0.039558291,0.032863498,0.049295247,CLL
68.33333333,1534,159.6666667,50,0.059350073,0.08902511,0.059107304,0.088660955,0.155170318,0.232755477,CLL
68.33333333,1534,159.6666667,56,0.152078611,0.228117916,0.158375923,0.237563884,0.250419852,0.375629778,CLL
68.33333333,1534,167.3333333,40,0.011625707,0.017438561,0.012509988,0.018764982,0.032244682,0.048367023,CLL
68.33333333,1534,167.3333333,50,0.070459171,0.105688756,0.08136752,0.12205128,0.101074644,0.151611966,CLL
68.33333333,1534,167.3333333,56,0.113104725,0.169657088,0.112488624,0.168732936,0.172968173,0.25945226,CLL
68.33333333,1534,175,40,0.006166279,0.009249419,0.006106198,0.009159297,0.014430821,0.021646231,CLL
68.33333333,1534,175,50,0.014012873,0.02101931,0.015259147,0.02288872,0.023791961,0.035687941,CLL
68.33333333,1534,175,56,0.054231205,0.081346808,0.054968416,0.082452624,0.059505325,0.089257988,CLL
68.33333333,1628,152,40,0.031710088,0.047565132,0.03053385,0.045800775,0.018396616,0.027594924,CLL
68.33333333,1628,152,50,0.043055058,0.064582586,0.025731308,0.038596962,0.096524623,0.144786935,CLL
68.33333333,1628,152,56,0.075590754,0.113386131,0.076436061,0.114654092,0.327918148,0.491877221,CLL
68.33333333,1628,159.6666667,40,0.02518332,0.03777498,0.025748014,0.038622022,0.034029663,0.051044494,CLL
68.33333333,1628,159.6666667,50,0.124460278,0.186690417,0.147340339,0.221010508,0.183439975,0.275159963,CLL
68.33333333,1628,159.6666667,56,0.192853105,0.289279658,0.208948306,0.313422459,0.333505124,0.500257687,CLL
68.33333333,1628,167.3333333,40,0.014922559,0.022383839,0.014436901,0.021655351,0.033574224,0.050361335,CLL
68.33333333,1628,167.3333333,50,0.108822631,0.163233947,0.13933073,0.208996096,0.11990173,0.179852595,CLL
68.33333333,1628,167.3333333,56,0.149391255,0.224086883,0.152527303,0.228790955,0.201546719,0.302320078,CLL
68.33333333,1628,175,40,0.008319557,0.012479335,0.007897258,0.011845887,0.020271063,0.030406594,CLL
68.33333333,1628,175,50,0.037438929,0.056158394,0.033272207,0.04990831,0.03107096,0.04660644,CLL
68.33333333,1628,175,56,0.061864053,0.09279608,0.065510451,0.098265676,0.072676012,0.109014019,CLL
